# op	level	name	count
read Func kernel/time/timekeeping.c:do_settimeofday64 1278
read Func kernel/time/timekeeping.c:do_timer 73159914
read Func kernel/time/timekeeping.c:get_seconds 0
read Func kernel/time/timekeeping.c:getboottime64 0
read Func kernel/time/timekeeping.c:getnstimeofday64 0
read Func kernel/time/timekeeping.c:getrawmonotonic64 0
read Func kernel/time/timekeeping.c:ktime_get 0
read Func kernel/time/timekeeping.c:ktime_get_ts64 6127971
read Func kernel/time/timekeeping.c:ktime_get_update_offsets_now 84387038
read Func kernel/time/timekeeping.c:ktime_get_with_offset 16780240
read Func kernel/time/timekeeping.c:ktime_mono_to_any 6788
read Func kernel/time/timekeeping.c:timekeeping_forward_now 0
read Func kernel/time/timekeeping.c:timekeeping_inject_offset 76
read Func kernel/time/timekeeping.c:timekeeping_max_deferment 8561484
read Func kernel/time/timekeeping.c:timekeeping_update 507018588
read Func kernel/time/timekeeping.c:tk_set_wall_to_mono 1664
read Func kernel/time/timekeeping.c:update_fast_timekeeper 434576568
read Func kernel/time/timekeeping.c:update_wall_time 289716556
read Func kernel/time/timer.c:__internal_add_timer 41340870
read Func kernel/time/timer.c:__next_timer_interrupt 9470128
read Func kernel/time/timer.c:add_timer 50183711
read Func kernel/time/timer.c:add_timer_on 2892500
read Func kernel/time/timer.c:calc_wheel_index 0
read Func kernel/time/timer.c:call_timer_fn 0
read Func kernel/time/timer.c:del_timer 2387224
read Func kernel/time/timer.c:detach_if_pending 22003669
read Func kernel/time/timer.c:get_next_timer_interrupt 0
read Func kernel/time/timer.c:init_timer_key 0
read Func kernel/time/timer.c:lock_timer_base 25715244
read Func kernel/time/timer.c:mod_timer 16838006
read Func kernel/time/timer.c:mod_timer_pending 579
read Func kernel/time/timer.c:process_timeout 0
read Func kernel/time/timer.c:round_jiffies 12812
read Func kernel/time/timer.c:round_jiffies_relative 22789
read Func kernel/time/timer.c:round_jiffies_up 64036548
read Func kernel/time/timer.c:run_local_timers 71209971
read Func kernel/time/timer.c:run_timer_softirq 274484384
read Func kernel/time/timer.c:schedule_timeout 3373571
read Func kernel/time/timer.c:schedule_timeout_interruptible 0
read Func kernel/time/timer.c:timer_clear_idle 0
read Func kernel/time/timer.c:trigger_dyntick_cpu 10848636
read Func kernel/time/timer.c:update_process_times 0
read Func kernel/time/timer_list.c:SEQ_printf 0
read Func kernel/time/timer_list.c:print_active_timers 40152
read Func kernel/time/timer_list.c:print_cpu 9154
read Func kernel/time/timer_list.c:print_name_offset 0
read Func kernel/time/timer_list.c:print_tickdevice 540
read Func kernel/time/timer_list.c:timer_list_next 650
read Func kernel/time/timer_list.c:timer_list_open 0
read Func kernel/time/timer_list.c:timer_list_show 1280
read Func kernel/time/timer_list.c:timer_list_show_tickdevices_header 40
read Func kernel/time/timer_list.c:timer_list_start 840
read Func kernel/time/timer_list.c:timer_list_stop 0
read Func kernel/time/timer_stats.c:tstats_open 0
read Func kernel/time/timer_stats.c:tstats_show 0
read Func kernel/trace/ftrace.c:ftrace_enable_sysctl 0
read Func kernel/trace/trace.c:rb_simple_write 0
read Func kernel/trace/trace.c:trace_array_get 0
read Func kernel/trace/trace.c:trace_array_put 0
read Func kernel/trace/trace.c:tracepoint_printk_sysctl 0
read Func kernel/trace/trace_stack.c:stack_trace_sysctl 0
read Func kernel/tsacct.c:__acct_update_integrals 491785713
read Func kernel/tsacct.c:acct_account_cputime 114845528
read Func kernel/tsacct.c:acct_clear_integrals 0
read Func kernel/tsacct.c:acct_update_integrals 7630096
read Func kernel/ucount.c:dec_ucount 52626
read Func kernel/ucount.c:inc_ucount 104832
read Func kernel/ucount.c:put_ucounts 1360
read Func kernel/ucount.c:retire_userns_sysctls 2240
read Func kernel/ucount.c:set_is_seen 3600
read Func kernel/ucount.c:set_lookup 640
read Func kernel/ucount.c:set_permissions 7000
read Func kernel/ucount.c:setup_userns_sysctls 0
read Func kernel/up.c:on_each_cpu 0
read Func kernel/up.c:on_each_cpu_cond 0
read Func kernel/up.c:smp_call_function_single 0
read Func kernel/user.c:alloc_uid 312634
read Func kernel/user.c:find_user 10849
read Func kernel/user.c:free_uid 143848
read Func kernel/user_namespace.c:__put_user_ns 1120
read Func kernel/user_namespace.c:create_user_ns 16800
read Func kernel/user_namespace.c:current_in_userns 4469688
read Func kernel/user_namespace.c:free_user_ns 4480
read Func kernel/user_namespace.c:from_kgid 4367282059
read Func kernel/user_namespace.c:from_kgid_munged 578790777
read Func kernel/user_namespace.c:from_kprojid 4331117905
read Func kernel/user_namespace.c:from_kuid 4369170127
read Func kernel/user_namespace.c:from_kuid_munged 646837936
read Func kernel/user_namespace.c:gid_m_show 55660
read Func kernel/user_namespace.c:gid_m_start 27900
read Func kernel/user_namespace.c:m_next 101961
read Func kernel/user_namespace.c:m_stop 0
read Func kernel/user_namespace.c:make_kgid 120060030
read Func kernel/user_namespace.c:make_kprojid 33848532
read Func kernel/user_namespace.c:make_kuid 168844998
read Func kernel/user_namespace.c:map_write 54840
read Func kernel/user_namespace.c:proc_gid_map_write 5040
read Func kernel/user_namespace.c:proc_setgroups_show 9301
read Func kernel/user_namespace.c:proc_setgroups_write 1300
read Func kernel/user_namespace.c:proc_uid_map_write 5040
read Func kernel/user_namespace.c:projid_m_show 55200
read Func kernel/user_namespace.c:projid_m_start 27660
read Func kernel/user_namespace.c:uid_m_show 323076
read Func kernel/user_namespace.c:uid_m_start 208953
read Func kernel/user_namespace.c:unshare_userns 0
read Func kernel/user_namespace.c:userns_get 200
read Func kernel/user_namespace.c:userns_install 240
read Func kernel/user_namespace.c:userns_may_setgroups 312056
read Func kernel/user_namespace.c:userns_put 0
read Func kernel/utsname.c:copy_utsname 1200
read Func kernel/utsname.c:free_uts_ns 840
read Func kernel/utsname.c:utsns_get 80
read Func kernel/utsname.c:utsns_install 100
read Func kernel/utsname.c:utsns_put 0
read Func kernel/utsname_sysctl.c:proc_do_uts_string 188907
read Func kernel/utsname_sysctl.c:uts_proc_notify 824
read Func kernel/watchdog.c:proc_nmi_watchdog 0
read Func kernel/watchdog.c:proc_soft_watchdog 0
read Func kernel/watchdog.c:proc_watchdog 0
read Func kernel/watchdog.c:proc_watchdog_common 720
read Func kernel/watchdog.c:proc_watchdog_cpumask 0
read Func kernel/watchdog.c:proc_watchdog_thresh 0
read Func kernel/watchdog.c:touch_softlockup_watchdog 0
read Func kernel/watchdog.c:touch_softlockup_watchdog_sched 0
read Func kernel/watchdog.c:watchdog 0
read Func kernel/watchdog.c:watchdog_should_run 0
read Func kernel/watchdog.c:watchdog_timer_fn 179153
read Func kernel/watchdog_hld.c:touch_nmi_watchdog 0
read Func kernel/watchdog_hld.c:watchdog_nmi_disable 0
read Func kernel/workqueue.c:__alloc_workqueue_key 15666
read Func kernel/workqueue.c:__cancel_work 30262
read Func kernel/workqueue.c:__cancel_work_timer 54554
read Func kernel/workqueue.c:__queue_delayed_work 54323994
read Func kernel/workqueue.c:__queue_work 177640341
read Func kernel/workqueue.c:alloc_unbound_pwq 28745
read Func kernel/workqueue.c:alloc_worker 7579
read Func kernel/workqueue.c:apply_workqueue_attrs 0
read Func kernel/workqueue.c:apply_workqueue_attrs_locked 1808
read Func kernel/workqueue.c:apply_wqattrs_cleanup 5421
read Func kernel/workqueue.c:apply_wqattrs_commit 23494
read Func kernel/workqueue.c:apply_wqattrs_prepare 29146
read Func kernel/workqueue.c:cancel_delayed_work 0
read Func kernel/workqueue.c:cancel_delayed_work_sync 0
read Func kernel/workqueue.c:cancel_work_sync 0
read Func kernel/workqueue.c:check_flush_dependency 34833
read Func kernel/workqueue.c:create_worker 52216
read Func kernel/workqueue.c:current_is_workqueue_rescuer 512112
read Func kernel/workqueue.c:delayed_work_timer_fn 7407612
read Func kernel/workqueue.c:destroy_worker 10350
read Func kernel/workqueue.c:destroy_workqueue 52666
read Func kernel/workqueue.c:drain_workqueue 14871
read Func kernel/workqueue.c:flush_work 28030
read Func kernel/workqueue.c:flush_workqueue 702971
read Func kernel/workqueue.c:flush_workqueue_prep_pwqs 1170434
read Func kernel/workqueue.c:get_pwq 13946366
read Func kernel/workqueue.c:get_work_pool 41223132
read Func kernel/workqueue.c:idle_worker_timeout 12544
read Func kernel/workqueue.c:insert_work 95717221
read Func kernel/workqueue.c:link_pwq 9451
read Func kernel/workqueue.c:mod_delayed_work_on 0
read Func kernel/workqueue.c:pool_mayday_timeout 3090
read Func kernel/workqueue.c:print_worker_info 271
read Func kernel/workqueue.c:process_one_work 286565081
read Func kernel/workqueue.c:put_pwq 17313830
read Func kernel/workqueue.c:put_pwq_unlocked 0
read Func kernel/workqueue.c:put_unbound_pool 2135
read Func kernel/workqueue.c:pwq_activate_delayed_work 2663352
read Func kernel/workqueue.c:pwq_adjust_max_active 27247
read Func kernel/workqueue.c:pwq_dec_nr_in_flight 69826609
read Func kernel/workqueue.c:pwq_unbound_release_workfn 11188
read Func kernel/workqueue.c:queue_delayed_work_on 0
read Func kernel/workqueue.c:queue_work_on 0
read Func kernel/workqueue.c:rcu_free_pwq 0
read Func kernel/workqueue.c:rcu_free_wq 5478
read Func kernel/workqueue.c:rescuer_thread 16112
read Func kernel/workqueue.c:set_worker_desc 256602
read Func kernel/workqueue.c:try_to_grab_pending 606863
read Func kernel/workqueue.c:worker_attach_to_pool 19108
read Func kernel/workqueue.c:worker_detach_from_pool 16695
read Func kernel/workqueue.c:worker_enter_idle 175271267
read Func kernel/workqueue.c:worker_thread 327961513
read Func kernel/workqueue.c:wq_barrier_func 0
read Func kernel/workqueue.c:wq_calc_node_cpumask 1807
read Func kernel/workqueue.c:wq_clamp_max_active 0
read Func kernel/workqueue.c:wq_worker_sleeping 14312598
read Func kernel/workqueue.c:wq_worker_waking_up 11294880
read Func lib/asn1_decoder.c:asn1_ber_decoder 12665
read Func lib/assoc_array.c:assoc_array_apply_edit 9531549
read Func lib/assoc_array.c:assoc_array_cancel_edit 0
read Func lib/assoc_array.c:assoc_array_clear 40143
read Func lib/assoc_array.c:assoc_array_delete 780
read Func lib/assoc_array.c:assoc_array_destroy 484
read Func lib/assoc_array.c:assoc_array_destroy_subtree 58460
read Func lib/assoc_array.c:assoc_array_find 6319016
read Func lib/assoc_array.c:assoc_array_insert 1746628
read Func lib/assoc_array.c:assoc_array_insert_set_object 0
read Func lib/assoc_array.c:assoc_array_iterate 446
read Func lib/assoc_array.c:assoc_array_rcu_cleanup 1986932
read Func lib/assoc_array.c:assoc_array_subtree_iterate 3636
read Func lib/assoc_array.c:assoc_array_walk 9631245
read Func lib/bitmap.c:__bitmap_subset 14000
read Func lib/bitmap.c:bitmap_clear 146
read Func lib/bitmap.c:bitmap_set 56
read Func lib/bust_spinlocks.c:bust_spinlocks 192
read Func lib/chacha20.c:chacha20_block 310561527
read Func lib/cmdline.c:memparse 396
read Func lib/debug_locks.c:debug_locks_off 58
read Func lib/dec_and_lock.c:_atomic_dec_and_lock 52475659
read Func lib/dump_stack.c:dump_stack 0
read Func lib/dynamic_queue_limits.c:dql_init 1593
read Func lib/extable.c:search_extable 90628029
read Func lib/find_bit.c:_find_next_bit 596028066
read Func lib/find_bit.c:find_first_bit 18553998
read Func lib/flex_array.c:__fa_get_part 878
read Func lib/flex_array.c:flex_array_alloc 532
read Func lib/flex_array.c:flex_array_free 117585
read Func lib/flex_array.c:flex_array_get 512273
read Func lib/flex_array.c:flex_array_prealloc 2589
read Func lib/flex_array.c:flex_array_put 592940
read Func lib/flex_proportions.c:__fprop_inc_percpu_max 499043466
read Func lib/flex_proportions.c:fprop_fraction_percpu 1467505
read Func lib/flex_proportions.c:fprop_global_init 0
read Func lib/flex_proportions.c:fprop_new_period 377920
read Func lib/flex_proportions.c:fprop_reflect_period_percpu 167059174
read Func lib/halfmd4.c:half_md4_transform 319406676
read Func lib/hexdump.c:bin2hex 1180
read Func lib/idr.c:free_bitmap 3427
read Func lib/idr.c:get_from_free_list 5621157
read Func lib/idr.c:ida_get_new_above 7317884
read Func lib/idr.c:ida_pre_get 9632974
read Func lib/idr.c:ida_remove 2082224
read Func lib/idr.c:idr_alloc 7381725
read Func lib/idr.c:idr_alloc_cyclic 495985
read Func lib/idr.c:idr_destroy 100215
read Func lib/idr.c:idr_find_slowpath 93221172671
read Func lib/idr.c:idr_for_each 396934
read Func lib/idr.c:idr_get_empty_slot 34680293
read Func lib/idr.c:idr_get_next 2754
read Func lib/idr.c:idr_init 0
read Func lib/idr.c:idr_layer_alloc 0
read Func lib/idr.c:idr_layer_rcu_free 0
read Func lib/idr.c:idr_remove 31504009
read Func lib/idr.c:idr_replace 110207
read Func lib/iov_iter.c:compat_import_iovec 4650
read Func lib/iov_iter.c:copy_from_iter 72328215
read Func lib/iov_iter.c:copy_from_iter_full 970478
read Func lib/iov_iter.c:copy_page_from_iter 55283300
read Func lib/iov_iter.c:copy_page_to_iter 1714726026
read Func lib/iov_iter.c:copy_to_iter 214854870
read Func lib/iov_iter.c:csum_and_copy_from_iter_full 4587408
read Func lib/iov_iter.c:import_iovec 26820444
read Func lib/iov_iter.c:import_single_range 4811244
read Func lib/iov_iter.c:iov_iter_advance 3819457502
read Func lib/iov_iter.c:iov_iter_alignment 35421096
read Func lib/iov_iter.c:iov_iter_bvec 0
read Func lib/iov_iter.c:iov_iter_copy_from_user_atomic 5024265705
read Func lib/iov_iter.c:iov_iter_fault_in_readable 3003516612
read Func lib/iov_iter.c:iov_iter_get_pages 74815082
read Func lib/iov_iter.c:iov_iter_init 977899247
read Func lib/iov_iter.c:iov_iter_kvec 0
read Func lib/iov_iter.c:iov_iter_npages 32573934
read Func lib/iov_iter.c:iov_iter_pipe 6556080
read Func lib/iov_iter.c:iov_iter_zero 4076469330
read Func lib/iov_iter.c:memcpy_from_page 119039024
read Func lib/iov_iter.c:memcpy_to_page 32754123
read Func lib/iov_iter.c:sanity 163187016
read Func lib/kasprintf.c:kvasprintf 0
read Func lib/kasprintf.c:kvasprintf_const 460517
read Func lib/klist.c:klist_add_tail 6559
read Func lib/klist.c:klist_init 0
read Func lib/klist.c:klist_iter_exit 17898
read Func lib/klist.c:klist_iter_init_node 2120
read Func lib/klist.c:klist_next 4266902
read Func lib/klist.c:klist_node_init 6559
read Func lib/klist.c:klist_put 41043
read Func lib/klist.c:klist_release 7647
read Func lib/kobject.c:kobj_attr_show 3200
read Func lib/kobject.c:kobj_ns_current_may_mount 320
read Func lib/kobject.c:kobj_ns_drop 320
read Func lib/kobject.c:kobj_ns_grab_current 320
read Func lib/kobject.c:kobj_ns_ops 298249
read Func lib/kobject.c:kobject_add 6145
read Func lib/kobject.c:kobject_add_internal 721998
read Func lib/kobject.c:kobject_del 32847
read Func lib/kobject.c:kobject_get 1436064
read Func lib/kobject.c:kobject_get_path 9387187
read Func lib/kobject.c:kobject_init 48841
read Func lib/kobject.c:kobject_init_and_add 0
read Func lib/kobject.c:kobject_namespace 163777
read Func lib/kobject.c:kobject_put 1340666
read Func lib/kobject.c:kobject_release 36320
read Func lib/kobject.c:kobject_set_name_vargs 1320258
read Func lib/kobject.c:kset_create_and_add 2952
read Func lib/kobject.c:kset_register 0
read Func lib/kobject.c:kset_release 0
read Func lib/kobject_uevent.c:add_uevent_var 6263084
read Func lib/kobject_uevent.c:kobj_bcast_filter 123937
read Func lib/kobject_uevent.c:kobject_action_type 23653
read Func lib/kobject_uevent.c:kobject_uevent_env 12966958
read Func lib/kobject_uevent.c:uevent_net_exit 12275
read Func lib/kobject_uevent.c:uevent_net_init 1573
read Func lib/kstrtox.c:_kstrtoull 72276
read Func lib/kstrtox.c:_parse_integer 426137
read Func lib/kstrtox.c:_parse_integer_fixup_radix 245916
read Func lib/kstrtox.c:kstrtobool 3881
read Func lib/kstrtox.c:kstrtoint 0
read Func lib/kstrtox.c:kstrtoll 53312
read Func lib/kstrtox.c:kstrtouint 17852
read Func lib/kstrtox.c:kstrtouint_from_user 0
read Func lib/kstrtox.c:kstrtoul_from_user 0
read Func lib/kstrtox.c:kstrtoull 128
read Func lib/list_sort.c:list_sort 117882669
read Func lib/list_sort.c:merge 20694778
read Func lib/llist.c:llist_add_batch 125185
read Func lib/llist.c:llist_del_first 280
read Func lib/lockref.c:lockref_get 43888922
read Func lib/lockref.c:lockref_get_not_dead 115879283
read Func lib/lockref.c:lockref_get_not_zero 26564042
read Func lib/lockref.c:lockref_mark_dead 0
read Func lib/lockref.c:lockref_put_or_lock 46783128
read Func lib/md5.c:md5_transform 65714704
read Func lib/mpi/generic_mpih-mul1.c:mpihelp_mul_1 2584
read Func lib/mpi/generic_mpih-mul2.c:mpihelp_addmul_1 36176
read Func lib/mpi/generic_mpih-mul3.c:mpihelp_submul_1 41344
read Func lib/mpi/mpi-bit.c:mpi_normalize 171
read Func lib/mpi/mpi-cmp.c:mpi_cmp 133
read Func lib/mpi/mpi-cmp.c:mpi_cmp_ui 38
read Func lib/mpi/mpi-pow.c:mpi_powm 931
read Func lib/mpi/mpicoder.c:mpi_read_raw_data 1539
read Func lib/mpi/mpicoder.c:mpi_read_raw_from_sgl 1425
read Func lib/mpi/mpicoder.c:mpi_write_to_sgl 1577
read Func lib/mpi/mpih-cmp.c:mpihelp_cmp 38
read Func lib/mpi/mpih-div.c:mpihelp_divrem 8778
read Func lib/mpi/mpih-mul.c:mpih_sqr_n_basecase 2432
read Func lib/mpi/mpih-mul.c:mpihelp_mul 152
read Func lib/mpi/mpih-mul.c:mpihelp_release_karatsuba_ctx 57
read Func lib/mpi/mpiutil.c:mpi_alloc 80
read Func lib/mpi/mpiutil.c:mpi_alloc_limb_space 0
read Func lib/mpi/mpiutil.c:mpi_free 228
read Func lib/mpi/mpiutil.c:mpi_free_limb_space 0
read Func lib/mpi/mpiutil.c:mpi_resize 38
read Func lib/nlattr.c:__nla_put 910842
read Func lib/nlattr.c:__nla_reserve 0
read Func lib/nlattr.c:nla_parse 6900
read Func lib/nlattr.c:nla_put 2892318
read Func lib/nlattr.c:nla_put_64bit 99598
read Func lib/nlattr.c:nla_reserve 433977
read Func lib/nlattr.c:nla_reserve_64bit 74550
read Func lib/nlattr.c:nla_strlcpy 2040
read Func lib/nlattr.c:validate_nla 11520
read Func lib/oid_registry.c:look_up_OID 4791
read Func lib/once.c:__do_once_done 240
read Func lib/once.c:__do_once_start 448
read Func lib/once.c:once_deferred 160
